bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1976476,1536805,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1976476,1563022,2025-04-30,Assembly,"Do pass. To Consent Calendar",14,0,0,1,15
1976476,1568630,2025-05-08,Assembly,"AB 889 Hadwick Consent Calendar Second Day Regular Session",69,0,0,10,79
1976477,1540837,2025-04-08,Assembly,"Do pass",6,0,0,0,6
1976477,1552842,2025-04-21,Assembly,"AB 890 Lee Assembly Third Reading",74,0,0,5,79
1976478,1538932,2025-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",12,4,0,0,16
1976478,1577399,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1976480,1542826,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",10,1,0,1,12
1976480,1564247,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,1,10
1976480,1571523,2025-05-14,Assembly,"Do pass",10,0,0,5,15
1976481,1556126,2025-04-22,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",16,0,0,0,16
1976481,1571525,2025-05-14,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1976481,1577788,2025-05-23,Assembly,"AB 894 Carrillo Consent Calendar Second Day Regular Session",71,0,0,8,79
1976483,1562842,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1976483,1567872,2025-05-07,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1976483,1572420,2025-05-15,Assembly,"AB 896 Elhawary Consent Calendar Second Day Regular Session",69,0,0,10,79
1976484,1554607,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",2,3,0,4,9
1976485,1526963,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1976485,1555965,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1976485,1568672,2025-05-08,Assembly,"AB 898 Bryan Assembly Third Reading",73,0,0,6,79
1976486,1558731,2025-04-21,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1976486,1577461,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1976487,1538964,2025-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1976487,1577782,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1976489,1554441,2025-04-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Local Government]",11,2,0,3,16
1976489,1577179,2025-05-23,Assembly,"Do pass as amended",11,2,0,2,15
1976490,1529519,2025-03-26,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1976491,1562971,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",5,1,0,1,7
1976491,1571578,2025-05-14,Assembly,"Do pass",12,2,0,1,15
1976491,1573492,2025-05-19,Assembly,"AB 904 Aguiar-Curry Assembly Third Reading",62,4,0,13,79
1976492,1556189,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",22,0,0,0,22
1976493,1562941,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Local Government]",9,1,0,2,12
1976493,1564291,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,2,10
1976493,1577231,2025-05-23,Assembly,"Do pass",11,2,0,2,15
1976494,1538919,2025-04-07,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",14,0,0,0,14
1976494,1577366,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1976495,1544991,2025-04-09,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,2,0,0,9
1976495,1577739,2025-05-23,Assembly,"Do pass",11,2,0,2,15
1976497,1556053,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",13,0,0,3,16
1976498,1561172,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",14,0,0,2,16
1976498,1577884,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1976499,1555907,2025-04-23,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1976499,1577296,2025-05-23,Assembly,"Do pass",14,0,0,1,15
1976500,1562972,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",9,0,0,3,12
1976500,1577491,2025-05-23,Assembly,"Do pass",11,0,0,4,15
1976501,1559376,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",10,4,0,0,14
1976501,1577840,2025-05-23,Assembly,"Do pass as amended",11,3,0,1,15
1976502,1564265,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",18,0,0,0,18
1976502,1577297,2025-05-23,Assembly,"Do pass as amended",11,0,0,4,15
1976503,1528313,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Health]",5,2,0,0,7
1976504,1529511,2025-03-26,Assembly,"Do pass",6,2,0,1,9
1976506,1542750,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",7,0,0,0,7
1976507,1556174,2025-04-23,Assembly,"Do pass as amended and be re-referred to the Committee on [Housing and Community Development]",10,0,0,0,10
1976507,1562799,2025-04-30,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,2,12
1976507,1571598,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1976507,1573608,2025-05-19,Assembly,"AB 920 Caloza Assembly Third Reading",75,0,0,4,79
1976509,1542885,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Public Safety]",10,0,0,0,10
1976509,1563049,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,0,0,0,9
1976509,1571604,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1976509,1577722,2025-05-23,Assembly,"AB 922 Hoover Assembly Third Reading",70,0,0,9,79
1976510,1542859,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,0,3,9
1976512,1542884,2025-04-09,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,2,0,2,12
1976513,1526908,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Human Services]",9,0,0,3,12
1976513,1540863,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1976514,1529526,2025-03-26,Assembly,"Do pass as amended, and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",9,0,0,0,9
1976514,1556099,2025-04-23,Assembly,"Do pass. To Consent Calendar",15,0,0,0,15
1976514,1564193,2025-05-01,Assembly,"AB 927 Sharp-Collins Consent Calendar Second Day Regular Session",76,0,0,3,79
1976515,1528257,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Judiciary]",6,1,0,1,8
1976515,1540892,2025-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,1,0,1,12
1976515,1577437,2025-05-23,Assembly,"Do pass",9,2,0,4,15
1976516,1562888,2025-04-29,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",9,3,0,1,13
1976516,1571606,2025-05-14,Assembly,"Do pass",11,4,0,0,15
1976516,1582243,2025-05-29,Assembly,"AB 929 Connolly Assembly Third Reading",45,16,0,18,79
1976517,1562757,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",5,2,0,0,7
1976517,1571565,2025-05-14,Assembly,"Do pass",11,4,0,0,15
1976517,1573551,2025-05-19,Assembly,"AB 930 Ward Assembly Third Reading",59,16,0,4,79
1976518,1540813,2025-04-08,Assembly,"Do pass as amended",12,0,0,0,12
1976518,1552945,2025-04-21,Assembly,"AB 931 Kalra Assembly Third Reading",59,0,0,20,79
1976519,1540790,2025-04-08,Assembly,"Do pass as amended and be re-referred to the Committee on [Judiciary]",6,0,0,3,9
1976519,1561124,2025-04-29,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",11,0,0,1,12
1976519,1577721,2025-05-23,Assembly,"Do pass",13,0,0,2,15
1976521,1555955,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",10,0,0,0,10
1976522,1540947,2025-04-08,Assembly,"Do pass and be re-referred to the Committee on [Education]",9,1,0,2,12
1976522,1564179,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,0,0,2,9
1976522,1577878,2025-05-23,Assembly,"Do pass",11,2,0,2,15
1976523,1526892,2025-03-25,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1976524,1528265,2025-03-26,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1976525,1526916,2025-03-25,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",7,1,0,1,9
1976525,1577810,2025-05-23,Assembly,"Do pass",11,3,0,1,15
1976527,1554480,2025-04-22,Assembly,"Do pass and be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1976527,1571616,2025-05-14,Assembly,"Do pass",15,0,0,0,15
1976527,1579295,2025-05-27,Assembly,"AB 940 Wicks Assembly Third Reading",77,0,0,2,79
1976528,1535038,2025-04-02,Assembly,"Do pass and be re-referred to the Committee on [Natural Resources]",17,0,0,1,18
1976528,1558706,2025-04-21,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",14,0,0,0,14
1976529,1564250,2025-04-30,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",10,5,0,3,18
1976529,1575470,2025-05-21,Assembly,"Do pass",9,1,0,5,15
1976530,1534987,2025-04-02,Assembly,"Do pass as amended and be re-referred to the Committee on [Appropriations]",17,0,0,0,17
1976530,1562882,2025-04-30,Assembly,"Do pass",14,0,0,1,15
1976530,1569782,2025-05-12,Assembly,"AB 943 Michelle Rodriguez Assembly Third Reading",74,0,0,5,79
1976531,1561128,2025-04-28,Assembly,"Do pass and be re-referred to the Committee on [Appropriations] with recommendation: To Consent Calendar",7,0,0,0,7
1976533,1519114,2025-03-17,Assembly,"Be adopted. To Consent Calendar",10,0,0,1,11
1976533,1523625,2025-03-20,Assembly,"HR 15 Aguiar-Curry Consent Calendar Second Day Regular Session",67,0,0,13,80
1976534,1559416,2025-04-28,Assembly,"Be adopted. To third reading",9,0,0,2,11
1976535,1563001,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",16,0,0,1,17
1976535,1573619,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1976535,1577582,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1976536,1536815,2025-04-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations] with the recommendation: To Consent Calendar",8,0,0,0,8
1976536,1552863,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1976536,1577603,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1976536,1580500,2025-05-28,Senate,"Senate 3rd Reading SB454 McNerney et al",37,0,0,3,40
1976537,1561133,2025-04-28,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",15,0,0,0,15
1976537,1569918,2025-05-12,Senate,"Placed on suspense file",7,0,0,0,7
1976538,1538929,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",10,0,0,1,11
1976539,1562981,2025-04-29,Senate,"Do pass",1,2,0,8,11
1976539,1562982,2025-04-29,Senate,"[First] hearing set for [04-30-2025]: Failed passage in Committee. Reconsideration granted",11,0,0,0,11
1976540,1533575,2025-04-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",5,0,0,0,5
1976540,1552916,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1976541,1533549,2025-04-01,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",6,0,0,0,6
1976541,1567922,2025-05-06,Senate,"Do pass as amended, and be ordered to the Consent Calendar",12,0,0,1,13
1976541,1572382,2025-05-15,Senate,"Consent Calendar 2nd SB459 Grayson",34,0,0,6,40
1976543,1540828,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Local Government] with the recommendation: To Consent Calendar",15,0,0,0,15
1976543,1552830,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1976543,1577393,2025-05-23,Senate,"Do pass",6,0,0,1,7
1976543,1581755,2025-05-29,Senate,"Special Consent SB461 Padilla",38,0,0,2,40
1976544,1540849,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,1,7
1976544,1552818,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1976545,1540795,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Local Government] with the recommendation: To Consent Calendar",6,0,0,1,7
1976545,1565238,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1976546,1556093,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",4,1,0,0,5
1976546,1563068,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,2,13
1976546,1573544,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1976546,1577435,2025-05-23,Senate,"Do pass",5,1,0,1,7
1976547,1554612,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,1,15
1976547,1565275,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1976548,1556164,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",8,0,0,0,8
1976548,1562833,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",13,0,0,0,13
1976548,1580523,2025-05-28,Senate,"Senate 3rd Reading SB466 Caballero",37,0,0,3,40
1976549,1526961,2025-03-25,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,3,0,1,15
1976549,1538875,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1976550,1555963,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,2,13
1976550,1565241,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1976551,1562923,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",4,1,0,0,5
1976552,1526995,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary]",9,1,0,5,15
1976552,1542910,2025-04-08,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",10,1,0,2,13
1976553,1540954,2025-04-07,Senate,"Do pass, but first be re-referred to the Committee on [Judiciary] with the recommendation: To Consent Calendar",5,0,0,0,5
1976553,1555904,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",13,0,0,0,13
1976553,1565261,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1976553,1577266,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1976554,1563026,2025-04-30,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",7,0,0,0,7
1976554,1573596,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1976554,1577842,2025-05-23,Senate,"Do pass",6,0,0,1,7
1976555,1538986,2025-04-07,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",15,0,0,2,17
1976555,1565368,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1976555,1577851,2025-05-23,Senate,"Do pass",5,0,0,2,7
1976556,1563122,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",3,5,0,0,8
1976556,1563123,2025-04-30,Senate,"[First] hearing set for [04-30-2025]: Failed passage in Committee. Reconsideration granted",8,0,0,0,8
1976559,1556057,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,2,0,0,13
1976559,1565297,2025-05-05,Senate,"Placed on suspense file",7,0,0,0,7
1976559,1577558,2025-05-23,Senate,"Do pass",5,1,0,1,7
1976559,1580513,2025-05-28,Senate,"Senate 3rd Reading SB477 Blakespear",28,10,0,2,40
1976560,1542873,2025-04-09,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",7,0,0,0,7
1976560,1552837,2025-04-21,Senate,"Placed on suspense file",6,0,0,1,7
1976562,1526894,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",14,0,0,1,15
1976562,1579269,2025-05-27,Senate,"Senate 3rd Reading SB480 Archuleta",39,0,0,1,40
1976564,1556039,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Elections and Constitutional Amendments] with the recommendation: To Consent Calendar",7,0,0,0,7
1976564,1561029,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",5,0,0,0,5
1976564,1572411,2025-05-15,Senate,"Consent Calendar 2nd SB482 Weber Pierson",34,0,0,6,40
1976565,1526948,2025-03-25,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",6,0,0,0,6
1976565,1538917,2025-04-07,Senate,"Placed on suspense file",7,0,0,0,7
1976565,1577149,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1976566,1540859,2025-04-08,Senate,"Do pass, but first be re-referred to the Committee on [Housing]",6,0,0,1,7
1976566,1562840,2025-04-29,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",11,0,0,0,11
1976566,1573621,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1976566,1577223,2025-05-23,Senate,"Do pass as amended",6,0,0,1,7
1976566,1580497,2025-05-28,Senate,"Senate 3rd Reading SB484 Laird",37,0,0,3,40
1976567,1536800,2025-04-02,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Public Safety] with the recommendation: To Consent Calendar",7,0,0,0,7
1976567,1554506,2025-04-22,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations] with the recommendation: To Consent Calendar",6,0,0,0,6
1976567,1568678,2025-05-08,Senate,"Consent Calendar 2nd SB485 Reyes",36,0,0,4,40
1976568,1533502,2025-04-01,Senate,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",11,0,0,0,11
1976568,1562873,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",8,0,0,0,8
1976568,1579265,2025-05-27,Senate,"Senate 3rd Reading SB486 Cabaldon",39,0,0,1,40
1976569,1562804,2025-04-30,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",5,0,0,0,5
1976569,1573633,2025-05-19,Senate,"Placed on suspense file",5,0,0,2,7
1976569,1577423,2025-05-23,Senate,"Do pass",6,0,0,1,7
1976569,1580509,2025-05-28,Senate,"Senate 3rd Reading SB487 Grayson",37,0,0,3,40
1976571,1556155,2025-04-23,Senate,"Do pass, but first be re-referred to the Committee on [Housing]",6,1,0,0,7
1976571,1562803,2025-04-29,Senate,"Do pass, but first be re-referred to the Committee on [Appropriations]",11,0,0,0,11
